Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00       4/4           Event* std::__relocate_a<Event*, Event*, std::allocator<Event> >(Event*, Event*, Event*, std::allocator<Event>&) [105]
[107]    0.0    0.00    0.00       4         std::enable_if<std::__is_bitwise_relocatable<Event, void>::value, Event*>::type std::__relocate_a_1<Event, Event>(Event*, Event*, Event*, std::allocator<Event>&) [107]
-----------------------------------------------
                0.00    0.00       2/4           long long* std::fill_n<long long*, unsigned long, long long>(long long*, unsigned long, long long const&) [193]
                0.00    0.00       2/4           Move* std::fill_n<Move*, unsigned long, Move>(Move*, unsigned long, Move const&) [192]
[108]    0.0    0.00    0.00       4         std::__size_to_integer(unsigned long) [108]
-----------------------------------------------
                0.00    0.00       2/4           void std::__sort<__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__ops::_Iter_less_iter) [190]
                0.00    0.00       2/4           void std::__sort<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_less_iter) [191]
[109]    0.0    0.00    0.00       4         long std::__lg<long>(long) [109]
                0.00    0.00       4/4           int std::__bit_width<unsigned long>(unsigned long) [103]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[110]    0.0    0.00    0.00       2         build_event_1d(std::vector<Event, std::allocator<Event> >&, std::vector<Move, std::allocator<Move> > const&, long long) [110]
                0.00    0.00      16/32          long long const& std::min<long long>(long long const&, long long const&) [39]
                0.00    0.00      16/32          long long const& std::max<long long>(long long const&, long long const&) [38]
                0.00    0.00      16/30          std::vector<Event, std::allocator<Event> >::push_back(Event&&) [43]
                0.00    0.00      10/10          bool __gnu_cxx::operator!=<Move const*, std::vector<Move, std::allocator<Move> > >(__gnu_cxx::__normal_iterator<Move const*, std::vector<Move, std::allocator<Move> > > const&, __gnu_cxx::__normal_iterator<Move const*, std::vector<Move, std::allocator<Move> > > const&) [59]
                0.00    0.00       8/8           __gnu_cxx::__normal_iterator<Move const*, std::vector<Move, std::allocator<Move> > >::operator*() const [65]
                0.00    0.00       8/8           __gnu_cxx::__normal_iterator<Move const*, std::vector<Move, std::allocator<Move> > >::operator++() [64]
                0.00    0.00       2/2           std::vector<Move, std::allocator<Move> >::begin() const [119]
                0.00    0.00       2/2           std::vector<Move, std::allocator<Move> >::end() const [118]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[111]    0.0    0.00    0.00       2         Sum_BIT::Sum_BIT(int) [111]
                0.00    0.00       2/2           std::vector<long long, std::allocator<long long> >::vector(unsigned long, long long const&, std::allocator<long long> const&) [164]
                0.00    0.00       2/8           std::__new_allocator<long long>::~__new_allocator() [67]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[112]    0.0    0.00    0.00       2         Sum_BIT::~Sum_BIT() [112]
                0.00    0.00       2/4           std::vector<long long, std::allocator<long long> >::~vector() [102]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<long long, std::allocator<long long> >::cbegin() const [120]
[113]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<long long const*, std::vector<long long, std::allocator<long long> > >::__normal_iterator(long long const* const&) [113]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > std::unique<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > >(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >) [194]
[114]    0.0    0.00    0.00       2         __gnu_cxx::__ops::__iter_equal_to_iter() [114]
-----------------------------------------------
                0.00    0.00       2/2           void std::__insertion_sort<__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__ops::_Iter_less_iter) [175]
[115]    0.0    0.00    0.00       2         bool __gnu_cxx::operator==<Event*, std::vector<Event, std::allocator<Event> > >(__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > > const&, __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > > const&) [115]
                0.00    0.00       4/144         __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >::base() const [14]
-----------------------------------------------
                0.00    0.00       2/2           void std::__insertion_sort<__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__ops::_Iter_less_iter) [175]
[116]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >::operator+(long) const [116]
                0.00    0.00       2/70          __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >::__normal_iterator(Event* const&) [23]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<long long, std::allocator<long long> >::max_size() const [122]
[117]    0.0    0.00    0.00       2         std::_Vector_base<long long, std::allocator<long long> >::_M_get_Tp_allocator() const [117]
-----------------------------------------------
                0.00    0.00       2/2           build_event_1d(std::vector<Event, std::allocator<Event> >&, std::vector<Move, std::allocator<Move> > const&, long long) [110]
[118]    0.0    0.00    0.00       2         std::vector<Move, std::allocator<Move> >::end() const [118]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<Move const*, std::vector<Move, std::allocator<Move> > >::__normal_iterator(Move const* const&) [79]
-----------------------------------------------
                0.00    0.00       2/2           build_event_1d(std::vector<Event, std::allocator<Event> >&, std::vector<Move, std::allocator<Move> > const&, long long) [110]
[119]    0.0    0.00    0.00       2         std::vector<Move, std::allocator<Move> >::begin() const [119]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<Move const*, std::vector<Move, std::allocator<Move> > >::__normal_iterator(Move const* const&) [79]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<long long, std::allocator<long long> >::erase(__gnu_cxx::__normal_iterator<long long const*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long const*, std::vector<long long, std::allocator<long long> > >) [161]
[120]    0.0    0.00    0.00       2         std::vector<long long, std::allocator<long long> >::cbegin() const [120]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<long long const*, std::vector<long long, std::allocator<long long> > >::__normal_iterator(long long const* const&) [113]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<long long, std::allocator<long long> >::reserve(unsigned long) [162]
[121]    0.0    0.00    0.00       2         std::vector<long long, std::allocator<long long> >::capacity() const [121]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<long long, std::allocator<long long> >::reserve(unsigned long) [162]
[122]    0.0    0.00    0.00       2         std::vector<long long, std::allocator<long long> >::max_size() const [122]
                0.00    0.00       2/4           std::vector<long long, std::allocator<long long> >::_S_max_size(std::allocator<long long> const&) [101]
                0.00    0.00       2/2           std::_Vector_base<long long, std::allocator<long long> >::_M_get_Tp_allocator() const [117]
-----------------------------------------------
                0.00    0.00       2/2           long long* std::__copy_move_backward<true, true, std::random_access_iterator_tag>::__copy_move_b<long long, long long>(long long*, long long*, long long*) [147]
[123]    0.0    0.00    0.00       2         void std::__copy_move<true, false, std::random_access_iterator_tag>::__assign_one<long long, long long>(long long*, long long*) [123]
                0.00    0.00       2/46          std::remove_reference<long long&>::type&& std::move<long long&>(long long&) [32]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<Move*>(Move*, Move*) [195]
[124]    0.0    0.00    0.00       2         void std::_Destroy_aux<true>::__destroy<Move*>(Move*, Move*) [124]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<Event*>(Event*, Event*) [196]
[125]    0.0    0.00    0.00       2         void std::_Destroy_aux<true>::__destroy<Event*>(Event*, Event*) [125]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Move, std::allocator<Move> >::_M_create_storage(unsigned long) [130]
[126]    0.0    0.00    0.00       2         std::_Vector_base<Move, std::allocator<Move> >::_M_allocate(unsigned long) [126]
                0.00    0.00       2/2           std::__new_allocator<Move>::allocate(unsigned long, void const*) [145]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Move, std::allocator<Move> >::_Vector_base(unsigned long, std::allocator<Move> const&) [132]
[127]    0.0    0.00    0.00       2         std::_Vector_base<Move, std::allocator<Move> >::_Vector_impl::_Vector_impl(std::allocator<Move> const&) [127]
                0.00    0.00       2/2           std::_Vector_base<Move, std::allocator<Move> >::_Vector_impl_data::_Vector_impl_data() [131]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Move, std::allocator<Move> >::~_Vector_base() [133]
[128]    0.0    0.00    0.00       2         std::_Vector_base<Move, std::allocator<Move> >::_Vector_impl::~_Vector_impl() [128]
                0.00    0.00       2/6           std::__new_allocator<Move>::~__new_allocator() [77]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Move, std::allocator<Move> >::~_Vector_base() [133]
[129]    0.0    0.00    0.00       2         std::_Vector_base<Move, std::allocator<Move> >::_M_deallocate(Move*, unsigned long) [129]
                0.00    0.00       2/2           std::__new_allocator<Move>::deallocate(Move*, unsigned long) [144]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Move, std::allocator<Move> >::_Vector_base(unsigned long, std::allocator<Move> const&) [132]
[130]    0.0    0.00    0.00       2         std::_Vector_base<Move, std::allocator<Move> >::_M_create_storage(unsigned long) [130]
                0.00    0.00       2/2           std::_Vector_base<Move, std::allocator<Move> >::_M_allocate(unsigned long) [126]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Move, std::allocator<Move> >::_Vector_impl::_Vector_impl(std::allocator<Move> const&) [127]
[131]    0.0    0.00    0.00       2         std::_Vector_base<Move, std::allocator<Move> >::_Vector_impl_data::_Vector_impl_data() [131]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Move, std::allocator<Move> >::vector(unsigned long, std::allocator<Move> const&) [153]
[132]    0.0    0.00    0.00       2         std::_Vector_base<Move, std::allocator<Move> >::_Vector_base(unsigned long, std::allocator<Move> const&) [132]
                0.00    0.00       2/2           std::_Vector_base<Move, std::allocator<Move> >::_Vector_impl::_Vector_impl(std::allocator<Move> const&) [127]
                0.00    0.00       2/2           std::_Vector_base<Move, std::allocator<Move> >::_M_create_storage(unsigned long) [130]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Move, std::allocator<Move> >::~vector() [154]
[133]    0.0    0.00    0.00       2         std::_Vector_base<Move, std::allocator<Move> >::~_Vector_base() [133]
                0.00    0.00       2/2           std::_Vector_base<Move, std::allocator<Move> >::_M_deallocate(Move*, unsigned long) [129]
                0.00    0.00       2/2           std::_Vector_base<Move, std::allocator<Move> >::_Vector_impl::~_Vector_impl() [128]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Event, std::allocator<Event> >::_Vector_base() [137]
[134]    0.0    0.00    0.00       2         std::_Vector_base<Event, std::allocator<Event> >::_Vector_impl::_Vector_impl() [134]
                0.00    0.00       2/2           std::_Vector_base<Event, std::allocator<Event> >::_Vector_impl_data::_Vector_impl_data() [136]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Event, std::allocator<Event> >::~_Vector_base() [138]
[135]    0.0    0.00    0.00       2         std::_Vector_base<Event, std::allocator<Event> >::_Vector_impl::~_Vector_impl() [135]
                0.00    0.00       2/2           std::__new_allocator<Event>::~__new_allocator() [146]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Event, std::allocator<Event> >::_Vector_impl::_Vector_impl() [134]
[136]    0.0    0.00    0.00       2         std::_Vector_base<Event, std::allocator<Event> >::_Vector_impl_data::_Vector_impl_data() [136]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Event, std::allocator<Event> >::vector() [155]
[137]    0.0    0.00    0.00       2         std::_Vector_base<Event, std::allocator<Event> >::_Vector_base() [137]
                0.00    0.00       2/2           std::_Vector_base<Event, std::allocator<Event> >::_Vector_impl::_Vector_impl() [134]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Event, std::allocator<Event> >::~vector() [156]
[138]    0.0    0.00    0.00       2         std::_Vector_base<Event, std::allocator<Event> >::~_Vector_base() [138]
                0.00    0.00       2/2           std::_Vector_base<Event, std::allocator<Event> >::_Vector_impl::~_Vector_impl() [135]
                0.00    0.00       2/6           std::_Vector_base<Event, std::allocator<Event> >::_M_deallocate(Event*, unsigned long) [74]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<long long, std::allocator<long long> >::_Vector_base() [142]
[139]    0.0    0.00    0.00       2         std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl::_Vector_impl() [139]
                0.00    0.00       2/4           std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl_data::_Vector_impl_data() [91]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<long long, std::allocator<long long> >::_Vector_base(unsigned long, std::allocator<long long> const&) [143]
[140]    0.0    0.00    0.00       2         std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl::_Vector_impl(std::allocator<long long> const&) [140]
                0.00    0.00       2/4           std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl_data::_Vector_impl_data() [91]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<long long, std::allocator<long long> >::_Vector_base(unsigned long, std::allocator<long long> const&) [143]
[141]    0.0    0.00    0.00       2         std::_Vector_base<long long, std::allocator<long long> >::_M_create_storage(unsigned long) [141]
                0.00    0.00       2/4           std::_Vector_base<long long, std::allocator<long long> >::_M_allocate(unsigned long) [89]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<long long, std::allocator<long long> >::vector() [165]
[142]    0.0    0.00    0.00       2         std::_Vector_base<long long, std::allocator<long long> >::_Vector_base() [142]
                0.00    0.00       2/2           std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl::_Vector_impl() [139]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<long long, std::allocator<long long> >::vector(unsigned long, long long const&, std::allocator<long long> const&) [164]
[143]    0.0    0.00    0.00       2         std::_Vector_base<long long, std::allocator<long long> >::_Vector_base(unsigned long, std::allocator<long long> const&) [143]
                0.00    0.00       2/2           std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl::_Vector_impl(std::allocator<long long> const&) [140]
                0.00    0.00       2/2           std::_Vector_base<long long, std::allocator<long long> >::_M_create_storage(unsigned long) [141]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Move, std::allocator<Move> >::_M_deallocate(Move*, unsigned long) [129]
[144]    0.0    0.00    0.00       2         std::__new_allocator<Move>::deallocate(Move*, unsigned long) [144]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Move, std::allocator<Move> >::_M_allocate(unsigned long) [126]
[145]    0.0    0.00    0.00       2         std::__new_allocator<Move>::allocate(unsigned long, void const*) [145]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Event, std::allocator<Event> >::_Vector_impl::~_Vector_impl() [135]
[146]    0.0    0.00    0.00       2         std::__new_allocator<Event>::~__new_allocator() [146]
-----------------------------------------------
                0.00    0.00       2/2           long long* std::__copy_move_backward_a2<true, long long*, long long*>(long long*, long long*, long long*) [184]
[147]    0.0    0.00    0.00       2         long long* std::__copy_move_backward<true, true, std::random_access_iterator_tag>::__copy_move_b<long long, long long>(long long*, long long*, long long*) [147]
                0.00    0.00       2/2           void std::__copy_move<true, false, std::random_access_iterator_tag>::__assign_one<long long, long long>(long long*, long long*) [123]
-----------------------------------------------
                0.00    0.00       2/2           long long* std::uninitialized_fill_n<long long*, unsigned long, long long>(long long*, unsigned long, long long const&) [179]
[148]    0.0    0.00    0.00       2         long long* std::__uninitialized_fill_n<true>::__uninit_fill_n<long long*, unsigned long, long long>(long long*, unsigned long, long long const&) [148]
                0.00    0.00       2/2           long long* std::fill_n<long long*, unsigned long, long long>(long long*, unsigned long, long long const&) [193]
-----------------------------------------------
                0.00    0.00       2/2           Move* std::__uninitialized_default_n<Move*, unsigned long>(Move*, unsigned long) [186]
[149]    0.0    0.00    0.00       2         Move* std::__uninitialized_default_n_1<true>::__uninit_default_n<Move*, unsigned long>(Move*, unsigned long) [149]
                0.00    0.00       2/2           Move* std::__addressof<Move>(Move&) [169]
                0.00    0.00       2/2           void std::_Construct<Move>(Move*) [166]
                0.00    0.00       2/2           Move* std::fill_n<Move*, unsigned long, Move>(Move*, unsigned long, Move const&) [192]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Move, std::allocator<Move> >::_S_check_init_len(unsigned long, std::allocator<Move> const&) [151]
[150]    0.0    0.00    0.00       2         std::vector<Move, std::allocator<Move> >::_S_max_size(std::allocator<Move> const&) [150]
                0.00    0.00       2/10          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [63]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Move, std::allocator<Move> >::vector(unsigned long, std::allocator<Move> const&) [153]
[151]    0.0    0.00    0.00       2         std::vector<Move, std::allocator<Move> >::_S_check_init_len(unsigned long, std::allocator<Move> const&) [151]
                0.00    0.00       2/2           std::vector<Move, std::allocator<Move> >::_S_max_size(std::allocator<Move> const&) [150]
                0.00    0.00       2/6           std::__new_allocator<Move>::~__new_allocator() [77]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Move, std::allocator<Move> >::vector(unsigned long, std::allocator<Move> const&) [153]
[152]    0.0    0.00    0.00       2         std::vector<Move, std::allocator<Move> >::_M_default_initialize(unsigned long) [152]
                0.00    0.00       2/4           std::_Vector_base<Move, std::allocator<Move> >::_M_get_Tp_allocator() [87]
                0.00    0.00       2/2           Move* std::__uninitialized_default_n_a<Move*, unsigned long, Move>(Move*, unsigned long, std::allocator<Move>&) [187]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[153]    0.0    0.00    0.00       2         std::vector<Move, std::allocator<Move> >::vector(unsigned long, std::allocator<Move> const&) [153]
                0.00    0.00       2/2           std::vector<Move, std::allocator<Move> >::_S_check_init_len(unsigned long, std::allocator<Move> const&) [151]
                0.00    0.00       2/2           std::_Vector_base<Move, std::allocator<Move> >::_Vector_base(unsigned long, std::allocator<Move> const&) [132]
                0.00    0.00       2/2           std::vector<Move, std::allocator<Move> >::_M_default_initialize(unsigned long) [152]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[154]    0.0    0.00    0.00       2         std::vector<Move, std::allocator<Move> >::~vector() [154]
                0.00    0.00       2/4           std::_Vector_base<Move, std::allocator<Move> >::_M_get_Tp_allocator() [87]
                0.00    0.00       2/2           void std::_Destroy<Move*>(Move*, Move*) [195]
                0.00    0.00       2/2           std::_Vector_base<Move, std::allocator<Move> >::~_Vector_base() [133]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[155]    0.0    0.00    0.00       2         std::vector<Event, std::allocator<Event> >::vector() [155]
                0.00    0.00       2/2           std::_Vector_base<Event, std::allocator<Event> >::_Vector_base() [137]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[156]    0.0    0.00    0.00       2         std::vector<Event, std::allocator<Event> >::~vector() [156]
                0.00    0.00       2/6           std::_Vector_base<Event, std::allocator<Event> >::_M_get_Tp_allocator() [75]
                0.00    0.00       2/2           std::_Vector_base<Event, std::allocator<Event> >::~_Vector_base() [138]
                0.00    0.00       2/2           void std::_Destroy<Event*>(Event*, Event*) [196]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<long long, std::allocator<long long> >::reserve(unsigned long) [162]
[157]    0.0    0.00    0.00       2         std::vector<long long, std::allocator<long long> >::_S_relocate(long long*, long long*, long long*, std::allocator<long long>&) [157]
                0.00    0.00       2/2           long long* std::__relocate_a<long long*, long long*, std::allocator<long long> >(long long*, long long*, long long*, std::allocator<long long>&) [171]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<long long, std::allocator<long long> >::_M_erase(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >) [163]
[158]    0.0    0.00    0.00       2         std::vector<long long, std::allocator<long long> >::_M_erase_at_end(long long*) [158]
                0.00    0.00       2/10          std::_Vector_base<long long, std::allocator<long long> >::_M_get_Tp_allocator() [61]
                0.00    0.00       2/6           void std::_Destroy<long long*>(long long*, long long*) [78]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<long long, std::allocator<long long> >::vector(unsigned long, long long const&, std::allocator<long long> const&) [164]
[159]    0.0    0.00    0.00       2         std::vector<long long, std::allocator<long long> >::_S_check_init_len(unsigned long, std::allocator<long long> const&) [159]
                0.00    0.00       2/4           std::vector<long long, std::allocator<long long> >::_S_max_size(std::allocator<long long> const&) [101]
                0.00    0.00       2/8           std::__new_allocator<long long>::~__new_allocator() [67]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<long long, std::allocator<long long> >::vector(unsigned long, long long const&, std::allocator<long long> const&) [164]
[160]    0.0    0.00    0.00       2         std::vector<long long, std::allocator<long long> >::_M_fill_initialize(unsigned long, long long const&) [160]
                0.00    0.00       2/10          std::_Vector_base<long long, std::allocator<long long> >::_M_get_Tp_allocator() [61]
                0.00    0.00       2/2           long long* std::__uninitialized_fill_n_a<long long*, unsigned long, long long, long long>(long long*, unsigned long, long long const&, std::allocator<long long>&) [185]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[161]    0.0    0.00    0.00       2         std::vector<long long, std::allocator<long long> >::erase(__gnu_cxx::__normal_iterator<long long const*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long const*, std::vector<long long, std::allocator<long long> > >) [161]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<long long const*, std::vector<long long, std::allocator<long long> > >::difference_type __gnu_cxx::operator-<long long const*, std::vector<long long, std::allocator<long long> > >(__gnu_cxx::__normal_iterator<long long const*, std::vector<long long, std::allocator<long long> > > const&, __gnu_cxx::__normal_iterator<long long const*, std::vector<long long, std::allocator<long long> > > const&) [82]
                0.00    0.00       4/10          __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >::operator+(long) const [60]
                0.00    0.00       2/98          std::vector<long long, std::allocator<long long> >::begin() [21]
                0.00    0.00       2/2           std::vector<long long, std::allocator<long long> >::cbegin() const [120]
                0.00    0.00       2/2           std::vector<long long, std::allocator<long long> >::_M_erase(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >) [163]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[162]    0.0    0.00    0.00       2         std::vector<long long, std::allocator<long long> >::reserve(unsigned long) [162]
                0.00    0.00       2/2           std::vector<long long, std::allocator<long long> >::max_size() const [122]
                0.00    0.00       2/2           std::vector<long long, std::allocator<long long> >::capacity() const [121]
                0.00    0.00       2/4           std::vector<long long, std::allocator<long long> >::size() const [86]
                0.00    0.00       2/4           std::_Vector_base<long long, std::allocator<long long> >::_M_allocate(unsigned long) [89]
                0.00    0.00       2/10          std::_Vector_base<long long, std::allocator<long long> >::_M_get_Tp_allocator() [61]
                0.00    0.00       2/2           std::vector<long long, std::allocator<long long> >::_S_relocate(long long*, long long*, long long*, std::allocator<long long>&) [157]
                0.00    0.00       2/6           std::_Vector_base<long long, std::allocator<long long> >::_M_deallocate(long long*, unsigned long) [76]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<long long, std::allocator<long long> >::erase(__gnu_cxx::__normal_iterator<long long const*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long const*, std::vector<long long, std::allocator<long long> > >) [161]
[163]    0.0    0.00    0.00       2         std::vector<long long, std::allocator<long long> >::_M_erase(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >) [163]
                0.00    0.00       4/34          bool __gnu_cxx::operator!=<long long*, std::vector<long long, std::allocator<long long> > >(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > const&, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > const&) [36]
                0.00    0.00       4/56          std::vector<long long, std::allocator<long long> >::end() [27]
                0.00    0.00       2/294         __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >::base() const [9]
                0.00    0.00       2/100         __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >::difference_type __gnu_cxx::operator-<long long*, std::vector<long long, std::allocator<long long> > >(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > const&, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > const&) [20]
                0.00    0.00       2/2           std::vector<long long, std::allocator<long long> >::_M_erase_at_end(long long*) [158]
-----------------------------------------------
                0.00    0.00       2/2           Sum_BIT::Sum_BIT(int) [111]
[164]    0.0    0.00    0.00       2         std::vector<long long, std::allocator<long long> >::vector(unsigned long, long long const&, std::allocator<long long> const&) [164]
                0.00    0.00       2/2           std::vector<long long, std::allocator<long long> >::_S_check_init_len(unsigned long, std::allocator<long long> const&) [159]
                0.00    0.00       2/2           std::_Vector_base<long long, std::allocator<long long> >::_Vector_base(unsigned long, std::allocator<long long> const&) [143]
                0.00    0.00       2/2           std::vector<long long, std::allocator<long long> >::_M_fill_initialize(unsigned long, long long const&) [160]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[165]    0.0    0.00    0.00       2         std::vector<long long, std::allocator<long long> >::vector() [165]
                0.00    0.00       2/2           std::_Vector_base<long long, std::allocator<long long> >::_Vector_base() [142]
-----------------------------------------------
                0.00    0.00       2/2           Move* std::__uninitialized_default_n_1<true>::__uninit_default_n<Move*, unsigned long>(Move*, unsigned long) [149]
[166]    0.0    0.00    0.00       2         void std::_Construct<Move>(Move*) [166]
                0.00    0.00       2/46          operator new(unsigned long, void*) [34]
-----------------------------------------------
                0.00    0.00       2/2           Move* std::fill_n<Move*, unsigned long, Move>(Move*, unsigned long, Move const&) [192]
[167]    0.0    0.00    0.00       2         Move* std::__fill_n_a<Move*, unsigned long, Move>(Move*, unsigned long, Move const&, std::random_access_iterator_tag) [167]
                0.00    0.00       2/2           void std::__fill_a<Move*, Move>(Move*, Move*, Move const&) [197]
-----------------------------------------------
                0.00    0.00       2/2           long long* std::fill_n<long long*, unsigned long, long long>(long long*, unsigned long, long long const&) [193]
[168]    0.0    0.00    0.00       2         long long* std::__fill_n_a<long long*, unsigned long, long long>(long long*, unsigned long, long long const&, std::random_access_iterator_tag) [168]
                0.00    0.00       2/2           void std::__fill_a<long long*, long long>(long long*, long long*, long long const&) [198]
-----------------------------------------------
                0.00    0.00       2/2           Move* std::__uninitialized_default_n_1<true>::__uninit_default_n<Move*, unsigned long>(Move*, unsigned long) [149]
